"Tract","Walker","Pass","Distance","Sherds","Other","Bags"
3669,19,1,38,2,0,1
3669,19,2,50,3,0,0
3670,19,1,63,0,0,0
3671,9,1,98,0,0,0
3671,34,1,75,11,0,2
3671,35,1,95,6,0,0
3672,19,1,20,0,0,0
3672,42,1,95,6,0,0
3673,9,1,60,22,0,2
3673,19,1,15,2,0,0
3673,34,1,90,3,0,0
3673,35,1,70,0,0,0
3673,42,1,90,15,0,1
3674,34,1,62,19,0,2
3674,35,1,25,0,0,0
3674,42,1,35,2,0,0
3674,42,2,27,3,0,0
3675,9,1,100,4,0,0
3675,19,1,100,15,0,0
3675,34,1,100,30,0,2
3675,35,1,75,0,0,0
3675,42,1,85,10,0,1
3676,9,1,38,3,0,0
3676,19,1,35,4,0,0
3676,34,1,45,8,0,1
3676,35,1,45,5,0,0
3676,42,1,55,8,0,0
3677,19,1,30,0,0,0
3677,42,1,25,0,0,0
3678,9,1,20,44,0,1
3678,19,1,61,54,0,3
3678,34,1,18,32,0,1
3678,35,1,27,10,0,0
3678,42,1,20,2,0,0
3679,9,1,22,72,0,2
3679,19,1,75,47,0,0
3679,34,1,30,85,0,2
3679,35,1,80,45,0,1
3679,42,1,100,56,0,2
3680,9,1,33,46,0,3
3680,19,1,90,120,0,4
3680,34,1,30,15,0,1
3680,35,1,60,16,0,0
3680,42,1,100,40,0,3
3681,9,1,41,16,0,3
3681,35,1,35,6,0,0
3681,42,1,3,3,0,0
3682,34,1,65,0,0,0
3683,19,1,35,0,0,0
3683,35,1,30,1,0,0
3683,42,1,40,0,0,0
3684,9,1,71,24,0,1
3684,35,1,60,7,0,0
3684,42,1,30,5,0,0
3685,19,1,100,0,0,0
3685,19,2,100,2,0,0
3685,34,1,100,0,0,0
3686,19,1,76,2,0,0
3686,34,1,75,1,0,0
3687,9,1,55,0,0,0
3687,19,1,60,0,0,0
3687,34,1,100,0,0,0
3688,34,1,100,0,0,0
3688,35,1,100,0,0,0
3688,42,1,100,3,0,0
3689,34,1,6,3,0,1
3689,35,1,52,0,0,0
3690,9,1,100,6,0,1
3690,19,1,87,2,0,0
3690,34,1,80,1,0,0
3690,34,2,41,2,0,1
3690,35,1,72,0,0,0
3690,42,1,40,0,0,0
3691,9,1,100,10,0,0
3691,19,1,100,47,0,1
3691,34,1,77,8,0,1
3691,35,1,100,3,0,0
3691,42,1,60,1,0,0
3692,9,1,100,8,0,0
3692,19,1,100,3,0,0
3692,34,1,100,2,0,0
3692,35,1,100,9,0,0
3692,42,1,100,0,0,0
3693,9,1,100,2,0,1
3693,19,1,100,2,0,0
3693,34,1,100,0,0,0
3693,35,1,100,0,0,0
3693,42,1,100,0,0,0
3694,9,1,100,1,0,0
3694,19,1,100,0,0,0
3694,34,1,100,0,0,0
3694,35,1,95,0,0,0
3694,42,1,70,0,0,0
3695,9,1,100,0,0,0
3695,19,1,75,0,0,0
3695,34,1,100,0,0,0
3695,35,1,80,0,0,0
3696,9,1,45,0,0,0
3696,34,1,35,0,0,0
3697,9,1,70,0,0,0
3697,34,1,80,0,0,0
3697,42,1,25,0,0,0
3698,9,1,100,0,0,0
3698,34,1,100,0,0,0
3698,35,1,25,0,0,0
3698,42,1,100,0,0,0
3699,9,1,100,0,0,0
3699,19,1,85,1,0,0
3699,34,1,85,0,0,0
3699,35,1,100,0,0,0
3699,42,1,100,0,0,0
3700,9,1,100,0,0,0
3700,19,1,100,0,0,0
3700,35,1,100,0,0,0
3700,42,1,100,0,0,0
3701,34,1,100,0,0,0
3701,34,2,100,0,0,0
3702,9,1,100,0,0,0
3702,19,1,90,0,0,0
3702,35,1,100,0,0,0
3702,42,1,100,0,0,0
3703,9,1,100,0,0,0
3703,34,1,80,0,0,0
3703,35,1,100,0,0,0
3703,42,1,100,0,0,0
3704,19,1,35,0,0,0
3704,35,1,80,0,0,0
3704,42,1,100,0,0,0
3705,19,1,100,0,0,0
3705,42,1,100,0,0,0
3706,19,1,60,0,0,0
3706,42,1,50,0,0,0
3707,34,1,85,0,0,0
3708,19,1,100,5,1,1
3708,42,1,40,0,0,0
3709,19,1,100,2,0,0
3709,42,1,80,0,0,0
3710,9,1,40,0,0,0
3710,19,1,35,0,0,0
3710,34,1,31,1,0,0
3710,35,1,26,0,0,0
3711,9,1,85,0,0,0
3711,42,1,80,0,0,0
3712,19,1,100,0,0,0
3712,34,1,70,0,0,0
3712,42,1,20,0,0,0
3713,9,1,30,0,0,0
3713,35,1,35,0,0,0
3713,42,1,35,0,0,0
3714,9,1,30,0,0,0
3714,19,1,100,0,0,0
3714,19,2,22,0,0,0
3714,34,1,100,0,0,0
3714,35,1,90,0,0,0
3714,42,1,100,0,0,0
3715,9,1,100,0,0,0
3715,19,1,100,0,0,0
3715,19,2,100,0,0,0
3715,34,1,100,0,0,0
3715,35,1,100,0,0,0
3715,42,1,100,0,0,0
3716,9,1,100,0,0,0
3716,19,1,100,0,0,0
3716,34,1,100,0,0,0
3716,35,1,100,0,0,0
3716,42,1,100,0,0,0
3717,9,1,100,0,0,0
3717,19,1,100,0,0,0
3717,34,1,100,0,0,0
3717,35,1,100,0,0,0
3717,42,1,100,0,0,0
3718,9,1,100,0,0,0
3718,19,1,100,0,0,0
3718,34,1,100,0,0,0
3718,35,1,100,0,0,0
3718,42,1,100,0,0,0
3719,9,1,100,0,0,0
3719,19,1,100,0,0,0
3719,34,1,100,5,0,1
3719,35,1,100,0,0,0
3719,42,1,100,0,0,0
3720,9,1,100,0,0,0
3720,19,1,60,0,0,0
3720,34,1,40,0,0,0
3720,35,1,100,0,0,0
3720,42,1,75,0,0,0
3721,9,1,100,0,0,0
3721,19,1,70,1,0,1
3722,19,1,67,5,0,0
3722,35,1,80,0,0,0
3722,36,1,60,4,0,1
3722,42,1,70,0,0,0
3723,9,1,100,0,0,0
3723,19,1,100,0,0,0
3723,35,1,50,0,0,0
3723,36,1,100,0,0,0
3723,42,1,50,0,0,0
3724,19,1,25,2,0,0
3724,35,1,60,4,0,0
3724,42,1,45,0,0,0
3725,9,1,100,0,0,0
3725,19,1,65,0,0,0
3725,35,1,90,1,0,0
3725,36,1,90,0,0,0
3725,42,1,100,0,0,0
3726,9,1,100,0,0,0
3726,19,1,100,0,0,0
3726,35,1,100,0,0,0
3726,36,1,100,0,0,0
3726,42,1,100,0,0,0
3727,9,1,100,0,0,0
3727,19,1,80,0,0,0
3727,35,1,100,0,0,0
3727,36,1,100,0,0,0
3727,42,1,100,0,0,0
3728,9,1,45,0,0,0
3728,36,1,15,0,0,0
3729,19,1,60,0,0,0
3729,35,1,70,0,0,0
3729,42,1,100,0,0,0
3730,9,1,100,0,0,0
3730,19,1,100,0,0,0
3730,19,2,20,0,0,0
3730,35,1,100,0,0,0
3730,36,1,100,0,0,0
3730,42,1,100,0,0,0
3731,9,1,100,0,0,0
3731,19,1,100,1,0,0
3731,35,1,90,0,0,0
3731,36,1,100,0,0,0
3731,42,1,60,0,0,0
3732,35,1,10,0,0,0
3732,42,1,40,11,0,1
3733,9,1,100,0,0,0
3733,19,1,100,0,0,0
3733,35,1,100,0,0,0
3733,36,1,100,0,0,0
3733,42,1,100,0,0,0
3734,9,1,60,0,0,0
3734,19,1,100,1,0,1
3734,19,2,50,0,0,0
3734,35,1,35,0,0,0
3734,36,1,100,0,0,0
3734,42,1,40,0,0,0
3735,35,1,80,2,0,0
3735,42,1,85,0,0,0
3736,9,1,60,0,0,0
3736,19,1,100,0,0,0
3736,19,2,100,0,0,0
3736,35,1,100,0,0,0
3736,36,1,100,0,0,0
3736,42,1,100,2,0,1
3737,9,1,100,0,0,0
3737,19,1,100,0,0,0
3737,19,2,100,0,0,0
3737,35,1,70,0,0,0
3737,36,1,60,0,0,0
3737,42,1,80,0,0,0
3738,9,1,70,0,0,0
3738,19,1,60,1,0,1
3738,35,1,57,0,0,0
3738,36,1,48,0,0,0
3738,42,1,55,0,0,0
3739,9,1,45,0,0,0
3739,19,1,90,1,0,0
3739,35,1,95,0,0,0
3739,36,1,70,0,0,0
3739,42,1,85,2,0,0
3740,9,1,18,10,0,1
3740,19,1,66,0,0,0
3740,35,1,52,2,0,0
3740,36,1,55,0,0,0
3740,42,1,55,0,0,0
3741,9,1,100,4,0,1
3741,19,1,80,7,0,2
3741,35,1,100,2,0,0
3741,36,1,90,0,0,0
3741,42,1,90,0,0,0
3742,19,1,32,0,0,0
3743,9,1,20,0,0,0
3743,35,1,45,0,0,0
3743,36,1,50,1,0,0
3743,42,1,50,0,0,0
3744,9,1,25,0,0,0
3744,35,1,25,0,0,0
3744,36,1,40,0,0,0
3744,42,1,25,0,0,0
3745,9,1,35,0,0,0
3745,35,1,60,0,0,0
3745,42,1,45,0,0,0
3746,19,1,35,0,0,0
3746,19,2,35,0,0,0
3746,36,1,45,1,0,1
3747,9,1,100,4,0,0
3748,9,1,60,0,0,0
3748,35,1,40,0,0,0
3749,9,1,60,0,0,0
3749,36,1,60,0,0,0
3750,36,1,40,0,0,0
3751,9,1,42,0,0,0
3751,35,1,35,0,0,0
3751,36,1,50,0,0,0
3752,42,1,65,0,0,0
3753,9,1,45,0,0,0
3753,35,1,36,0,0,0
3753,36,1,35,0,0,0
3753,42,1,75,0,0,0
3754,9,1,65,0,0,0
3754,35,1,60,0,0,0
3754,42,1,75,0,0,0
3755,9,1,100,0,0,0
3755,19,1,100,0,0,0
3755,35,1,100,0,0,0
3755,36,1,100,0,0,0
3755,42,1,100,0,0,0
3756,9,1,100,0,0,0
3756,19,1,100,0,0,0
3756,35,1,100,0,0,0
3756,36,1,100,0,0,0
3756,42,1,100,0,0,0
3757,9,1,100,0,0,0
3757,19,1,100,0,0,0
3757,35,1,100,0,0,0
3757,36,1,100,0,0,0
3757,42,1,100,0,0,0
3758,9,1,18,0,0,0
3758,19,1,60,0,0,0
3758,35,1,10,0,0,0
3758,42,1,25,0,0,0
3759,19,1,82,0,0,0
3760,19,1,82,0,0,0
3760,35,1,80,0,0,0
3761,9,1,90,0,0,0
3761,19,1,22,0,0,0
3761,35,1,90,0,0,0
3761,36,1,80,0,0,0
3761,42,1,65,0,0,0
3762,19,1,100,0,0,0
3762,19,2,80,0,0,0
3763,19,1,100,0,0,0
3764,19,1,100,0,0,0
3765,19,1,100,1,0,0
3766,19,1,100,0,0,0
3767,34,1,50,0,0,0
3767,35,1,62,0,0,0
3768,34,1,65,0,0,0
3768,35,1,25,0,0,0
3768,42,1,100,0,0,0
3769,19,1,100,0,0,0
3769,34,1,100,0,0,0
3769,35,1,100,0,0,0
3769,36,1,100,0,0,0
3769,42,1,100,0,0,0
3770,34,1,55,0,0,0
3770,35,1,25,0,0,0
3770,36,1,55,0,0,0
3770,42,1,45,0,0,0
3771,19,1,90,0,0,0
3771,42,1,90,0,0,0
3772,34,1,100,0,0,0
3772,35,1,30,6,0,0
3772,36,1,100,0,0,0
3772,42,1,100,1,0,1
3773,19,1,100,0,0,0
3773,34,1,100,0,0,0
3773,36,1,100,1,0,1
3773,42,1,100,0,0,0
3774,19,1,100,8,0,1
3774,34,1,100,4,0,2
3774,36,1,100,9,0,1
3774,42,1,15,0,0,0
3775,19,1,25,0,0,0
3775,34,1,35,0,0,0
3775,36,1,45,0,0,0
3775,42,1,25,0,0,0
3776,19,1,95,0,0,0
3776,34,1,100,0,0,0
3776,35,1,100,0,0,0
3776,36,1,80,0,0,0
3776,42,1,100,8,0,0
3777,19,1,50,0,0,0
3777,34,1,62,0,0,0
3777,35,1,70,0,0,0
3777,36,1,60,0,0,0
3777,42,1,70,0,0,0
3778,19,1,72,0,0,0
3778,34,1,100,0,0,0
3778,35,1,75,0,0,0
3778,36,1,80,0,0,0
3778,42,1,80,0,0,0
3779,19,1,40,0,0,0
3779,34,1,42,2,0,0
3779,35,1,95,0,0,0
3779,36,1,50,0,0,0
3779,42,1,30,0,0,0
3780,19,1,80,1,0,0
3780,34,1,72,0,0,0
3780,35,1,90,0,0,0
3780,42,1,100,0,0,0
3781,19,1,90,0,0,0
3781,34,1,40,0,0,0
3781,35,1,95,0,0,0
3782,19,1,85,0,0,0
3782,34,1,95,2,0,0
3782,35,1,75,0,0,0
3782,36,1,100,0,0,0
3782,42,1,65,0,0,0
3783,19,1,100,0,0,0
3783,34,1,100,11,0,1
3783,35,1,95,0,0,0
3783,36,1,100,0,0,0
3783,42,1,95,0,0,0
3784,19,1,100,1,0,0
3784,34,1,100,1,0,0
3784,35,1,6,0,0,0
3784,36,1,100,0,0,0
3784,36,2,27,0,0,0
3784,42,1,100,0,0,0
3785,19,1,100,0,0,0
3785,34,1,100,0,0,0
3785,35,1,100,0,0,0
3785,36,1,100,0,0,0
3785,42,1,90,0,0,0
3786,19,1,31,0,0,0
3786,34,1,35,0,0,0
3786,36,1,40,0,0,0
3787,19,1,45,0,0,0
3787,34,1,30,0,0,0
3787,35,1,60,0,0,0
3787,36,1,15,0,0,0
3787,42,1,100,0,0,0
3788,19,1,54,0,0,0
3788,34,1,55,0,0,0
3788,35,1,80,0,0,0
3788,36,1,55,0,0,0
3788,42,1,70,0,0,0
3789,19,1,20,0,0,0
3789,34,1,25,0,0,0
3789,36,1,40,0,0,0
3790,19,1,100,0,0,0
3790,34,1,100,1,0,0
3790,35,1,100,0,0,0
3790,36,1,100,0,0,0
3790,42,1,100,0,0,0
3791,19,1,100,0,0,0
3791,34,1,100,0,0,0
3791,35,1,100,0,0,0
3791,36,1,100,0,0,0
3791,42,1,100,0,0,0
3792,19,1,100,0,0,0
3792,34,1,100,0,0,0
3792,35,1,100,0,0,0
3792,36,1,100,0,0,0
3792,42,1,100,0,0,0
3793,19,1,33,0,1,1
3793,34,1,35,0,0,0
3793,35,1,100,0,0,0
3793,36,1,50,0,0,0
3793,42,1,45,0,0,0
3794,19,1,100,0,0,0
3794,34,1,100,0,0,0
3794,35,1,40,0,0,0
3794,36,1,100,1,0,0
3794,42,1,100,0,0,0
3795,19,1,8,0,0,0
3795,34,1,50,0,0,0
3795,35,1,65,0,0,0
3795,36,1,100,0,0,0
3795,42,1,90,0,0,0
3796,36,1,100,0,0,0
3796,42,1,45,0,0,0
3797,19,1,80,0,0,0
3797,36,1,100,0,0,0
3798,19,1,60,0,0,0
3798,34,1,60,0,0,0
3798,35,1,75,0,0,0
3798,36,1,85,0,0,0
3798,42,1,75,0,0,0
3799,19,1,100,0,0,0
3799,34,1,100,0,1,1
3799,35,1,100,0,0,1
3799,36,1,100,0,0,0
3799,42,1,100,0,0,0
3800,19,1,100,0,0,0
3800,34,1,100,0,0,0
3800,35,1,100,0,0,0
3800,36,1,100,0,0,0
3800,42,1,100,0,0,0
3801,19,1,52,0,0,0
3801,34,1,35,0,0,0
3801,35,1,30,0,0,0
3801,42,1,15,0,0,0
3802,19,1,100,0,0,0
3802,35,1,20,0,0,0
3802,36,1,100,0,0,0
3802,42,1,100,0,0,0
3803,19,1,100,1,0,0
3803,34,1,100,0,0,0
3803,35,1,100,0,0,0
3803,36,1,100,0,0,0
3803,42,1,100,0,0,0
3804,19,1,100,0,0,0
3804,34,1,100,0,0,0
3804,35,1,100,0,0,0
3804,36,1,100,0,0,0
3804,42,1,100,0,0,0
3805,19,1,100,0,0,0
3805,34,1,100,0,0,0
3805,35,1,85,0,0,0
3805,36,1,100,0,0,0
3805,42,1,95,0,0,0
3806,19,1,50,0,0,0
3806,34,1,70,0,0,0
3806,35,1,75,2,0,0
3806,36,1,100,5,0,0
3806,42,1,90,0,0,0
3807,19,1,100,0,0,0
3807,34,1,100,0,0,0
3807,35,1,100,0,0,0
3807,36,1,100,0,0,0
3807,42,1,100,0,0,0
3808,19,1,75,0,0,0
3808,34,1,85,0,0,0
3808,35,1,80,0,0,0
3808,36,1,80,0,0,0
3808,42,1,80,0,0,0
3809,19,1,91,0,0,0
3809,34,1,65,0,0,0
3809,35,1,70,0,0,0
3809,36,1,100,0,0,0
3809,42,1,90,0,0,0
3810,19,1,100,0,0,0
3810,34,1,100,0,0,0
3810,35,1,100,0,0,0
3810,36,1,100,0,0,0
3810,42,1,100,0,0,0
3811,19,1,90,0,0,0
3811,34,1,100,0,0,0
3811,35,1,100,0,0,0
3811,36,1,100,0,0,0
3811,42,1,90,1,0,0
3812,19,1,100,0,0,0
3812,34,1,100,0,0,0
3812,35,1,100,0,0,0
3812,36,1,100,0,0,0
3812,42,1,100,0,0,0
3813,19,1,30,0,0,0
3813,34,1,82,0,0,0
3813,35,1,50,0,0,0
3813,42,1,15,0,0,0
3814,19,1,90,1,0,0
3814,34,1,100,3,0,0
3814,35,1,100,0,0,0
3814,36,1,100,0,0,0
3814,42,1,100,0,0,0
3815,34,1,90,0,0,0
3815,35,1,85,0,0,0
3815,36,1,96,0,0,0
3815,42,1,50,0,0,0
3816,19,1,100,0,0,0
3816,34,1,30,0,0,0
3816,35,1,100,0,0,0
3816,42,1,100,0,0,0
3817,19,1,40,0,0,0
3817,42,1,40,0,0,0
3818,19,1,85,0,0,0
3818,35,1,100,0,0,0
3818,36,1,100,0,0,0
3818,42,1,85,0,0,0
3819,19,1,100,0,0,0
3819,19,2,30,0,0,0
3819,35,1,40,0,0,0
3819,36,1,100,0,0,0
3819,42,1,100,0,0,0
3820,19,1,40,0,0,0
3820,42,1,55,0,0,0
3821,19,1,100,0,0,0
3821,35,1,100,0,0,0
3821,36,1,100,0,0,0
3821,42,1,100,0,0,0
3822,35,1,96,0,0,0
3822,36,1,95,0,0,0
3822,42,1,90,0,0,0
3823,19,1,100,0,0,0
3823,35,1,100,0,0,0
3823,36,1,100,0,0,0
3823,42,1,100,0,0,0
3824,19,1,100,0,0,0
3824,35,1,100,0,0,0
3824,36,1,100,0,0,0
3824,42,1,100,0,0,0
3825,19,1,100,0,0,0
3825,35,1,65,0,0,0
3825,36,1,100,0,0,0
3825,42,1,65,0,0,0
3826,19,1,70,0,0,0
3827,19,1,50,0,0,0
3827,35,1,85,0,0,0
3827,42,1,80,0,0,0
3828,19,1,70,0,0,0
3828,36,1,65,0,0,0
3829,19,1,100,0,0,0
3829,36,1,100,0,0,0
3830,19,1,100,0,0,0
3830,35,1,50,0,0,0
3830,36,1,100,0,0,0
3830,42,1,70,0,0,0
3831,19,1,80,0,0,0
3831,35,1,90,0,0,0
3831,36,1,95,0,0,0
3831,42,1,90,0,0,0
4001,5,1,100,63,0,2
4001,10,1,100,15,0,2
4001,14,1,100,17,0,2
4001,17,1,100,18,0,2
4001,18,1,100,26,0,1
4002,5,1,100,22,0,2
4002,10,1,45,13,0,1
4002,14,1,40,7,0,1
4002,17,1,30,2,0,0
4002,18,1,50,17,0,1
4003,5,1,100,57,0,8
4003,10,1,100,41,0,2
4003,14,1,95,42,0,4
4003,17,1,100,36,0,3
4003,18,1,110,33,0,1
4004,5,1,91,120,0,6
4004,10,1,50,18,0,3
4004,14,1,40,7,0,2
4004,17,1,52,4,0,0
4004,18,1,85,56,0,4
4005,5,1,100,14,0,2
4005,10,1,100,12,0,0
4005,14,1,100,27,0,2
4005,17,1,100,6,0,1
4005,18,1,100,23,0,2
4006,5,1,105,2,0,0
4006,10,1,90,8,0,0
4006,14,1,70,12,0,0
4006,17,1,81,1,0,0
4006,18,1,100,9,0,0
4007,5,1,22,0,0,0
4007,14,1,30,0,0,0
4007,18,1,40,7,0,0
4008,5,1,100,0,0,0
4008,10,1,100,4,0,0
4008,14,1,75,4,0,0
4008,17,1,100,0,0,0
4008,18,1,100,8,0,0
4009,5,1,65,3,0,1
4009,10,1,100,1,0,0
4009,14,1,100,5,0,0
4009,17,1,100,4,0,0
4009,18,1,100,4,0,1
4010,5,1,100,3,0,0
4010,10,1,45,1,0,0
4010,14,1,20,1,0,0
4010,17,1,100,1,0,0
4010,18,1,100,5,0,0
4011,10,1,45,0,0,0
4011,14,1,50,0,0,0
4012,5,1,58,0,0,0
4012,5,2,57,0,0,0
4012,18,1,43,3,0,0
4012,18,2,47,3,0,0
4013,5,1,67,0,0,0
4013,10,1,65,2,0,0
4013,14,1,90,3,0,0
4013,17,1,48,0,0,0
4013,18,1,95,2,0,0
4014,5,1,69,0,0,0
4014,10,1,64,3,0,0
4014,14,1,37,1,0,1
4014,18,1,30,0,0,0
4015,5,1,72,13,0,1
4015,10,1,34,0,0,0
4015,18,1,50,4,0,1
4016,5,1,46,8,0,0
4016,10,1,100,14,1,2
4016,14,1,100,0,0,0
4016,18,1,92,9,0,1
4017,5,1,71,6,0,1
4017,10,1,54,3,0,0
4017,14,1,100,0,0,0
4017,18,1,100,3,0,0
4018,5,1,51,2,0,1
4018,10,1,65,12,0,1
4018,14,1,55,12,0,0
4018,14,2,55,7,0,0
4018,17,1,55,5,0,1
4018,18,1,65,0,0,0
4019,5,1,34,4,0,0
4019,10,1,39,23,0,1
4019,14,1,32,12,0,0
4019,17,1,44,8,0,2
4019,18,1,50,7,0,0
4020,5,1,100,0,0,0
4020,10,1,60,50,0,3
4020,14,1,55,7,0,0
4020,17,1,55,36,0,3
4020,18,1,65,0,0,0
4021,5,1,28,0,0,0
4021,10,1,41,2,0,0
4021,14,1,50,4,0,1
4021,17,1,39,1,0,0
4021,18,1,33,0,0,0
4022,5,1,63,11,0,1
4022,10,1,73,12,1,3
4022,14,1,60,2,0,1
4023,5,1,60,75,0,2
4023,10,1,85,12,0,0
4023,14,1,100,34,0,3
4023,17,1,72,8,0,1
4023,18,1,66,18,0,0
4024,5,1,87,8,0,0
4024,10,1,95,10,0,1
4024,14,1,80,3,0,1
4024,17,1,85,2,0,0
4024,18,1,70,12,0,0
4025,5,1,64,8,0,1
4025,10,1,83,4,0,2
4025,14,1,80,3,0,1
4025,17,1,68,3,0,1
4025,18,1,65,5,0,0
4026,5,1,100,1,0,0
4026,10,1,50,0,0,0
4026,14,1,40,0,0,0
4026,17,1,66,1,0,1
4026,18,1,93,5,0,0
4027,5,1,18,0,0,0
4028,5,1,68,4,0,0
4028,10,1,43,0,0,0
4028,14,1,16,0,0,0
4028,17,1,9,1,0,0
4028,18,1,50,0,0,0
4029,5,1,55,2,0,0
4029,10,1,80,1,0,0
4029,14,1,85,1,0,1
4029,17,1,68,1,0,0
4029,18,1,60,0,0,0
4030,10,1,32,0,0,0
4030,14,1,35,2,0,1
4030,17,1,28,0,0,0
4030,18,1,10,0,0,0
4031,5,1,59,4,0,1
4031,10,1,7,6,0,0
4031,14,1,72,12,0,0
4031,18,1,30,9,0,2
4032,5,1,100,4,0,1
4032,10,1,85,6,0,1
4032,14,1,100,13,0,0
4032,17,1,88,0,0,0
4032,18,1,92,2,0,0
4033,5,1,98,8,0,2
4033,10,1,92,14,0,1
4033,14,1,88,12,0,2
4033,17,1,100,5,0,1
4033,18,1,100,23,0,1
4034,5,1,79,68,0,1
4034,5,2,33,4,0,0
4034,10,1,85,37,0,3
4034,14,1,100,73,0,5
4034,17,1,100,8,0,0
4034,18,1,94,34,0,2
4035,10,1,75,69,0,4
4035,14,1,65,62,0,4
4035,18,1,90,53,0,1
4036,5,1,51,17,0,0
4036,5,2,43,23,0,1
4036,10,1,30,2,0,0
4036,14,1,45,13,0,3
4036,17,1,40,12,0,0
4036,18,1,54,18,0,0
4037,10,1,20,6,0,1
4037,18,1,10,0,0,0
4038,5,1,100,4,0,2
4038,10,1,100,7,3,1
4038,14,1,100,8,0,2
4038,17,1,90,3,0,1
4038,18,1,79,4,0,0
4039,5,1,80,3,0,0
4039,10,1,90,0,0,0
4039,14,1,85,7,0,0
4039,17,1,85,2,0,0
4039,18,1,87,5,0,0
4040,5,1,100,17,0,2
4040,10,1,67,1,0,0
4040,14,1,40,0,0,0
4040,17,1,70,2,0,0
4040,18,1,76,0,0,0
4041,5,1,45,1,0,0
4041,5,2,37,15,0,0
4041,10,1,81,8,0,2
4041,14,1,75,4,0,1
4041,17,1,55,2,0,0
4041,18,1,55,3,0,0
4042,5,1,74,14,0,1
4042,10,1,100,8,0,2
4042,14,1,100,5,0,1
4042,17,1,80,17,0,3
4042,18,1,81,5,0,2
4043,5,1,71,36,0,3
4043,10,1,75,23,0,2
4043,14,1,62,7,0,0
4043,18,1,80,1,0,0
4044,10,1,80,32,0,1
4044,14,1,95,48,0,4
4044,18,1,77,21,1,2
4045,5,1,70,1,0,0
4045,14,1,100,7,0,0
4045,18,1,18,0,0,0
4046,5,1,79,8,0,1
4046,10,1,45,2,0,0
4046,14,1,55,1,0,0
4046,18,1,61,1,0,0
4047,5,1,50,57,0,3
4047,10,1,50,69,0,4
4047,14,1,50,181,0,2
4047,17,1,50,40,0,3
4047,18,1,50,67,0,3
4048,5,1,100,61,0,5
4048,10,1,100,26,0,5
4048,14,1,100,26,0,1
4048,17,1,100,30,0,3
4048,18,1,100,62,0,4
4049,5,1,80,41,0,2
4049,10,1,80,13,0,1
4049,14,1,80,37,0,4
4049,17,1,80,125,0,4
4049,18,1,80,33,0,3
4050,5,1,50,65,0,5
4050,10,1,50,93,0,4
4050,14,1,50,23,0,1
4050,17,1,50,60,1,4
4050,18,1,50,27,1,2
4051,5,1,69,93,0,4
4051,10,1,45,3,0,1
4051,14,1,50,27,1,3
4051,17,1,10,1,0,0
4051,18,1,59,71,0,2
4052,14,1,25,7,0,1
4052,14,2,40,14,0,2
4052,18,1,37,32,0,2
4053,10,1,20,23,0,2
4054,5,1,90,19,0,0
4054,10,1,100,16,0,3
4054,14,1,70,19,0,3
4054,17,1,92,12,0,2
4054,18,1,88,18,0,2
4055,5,1,100,71,0,5
4055,10,1,70,28,0,4
4055,14,1,80,0,0,0
4055,17,1,88,5,0,2
4055,18,1,100,11,0,2
4056,5,1,19,0,0,0
4056,10,1,24,8,0,1
4056,14,1,11,0,0,0
4056,17,1,20,2,0,0
4056,18,1,20,3,0,1
4057,5,1,83,23,0,2
4057,10,1,55,4,0,1
4057,14,1,55,2,0,0
4057,17,1,61,1,0,1
4057,18,1,65,21,0,1
4058,5,1,51,0,0,0
4058,10,1,55,2,0,1
4058,14,1,30,0,0,0
4058,17,1,55,0,0,0
4058,18,1,56,9,0,1
4059,5,1,97,14,0,1
4059,10,1,85,3,0,1
4059,14,1,70,4,0,0
4059,17,1,83,1,0,1
4059,18,1,96,21,0,0
4060,5,1,21,4,0,1
4060,10,1,48,41,0,3
4060,14,1,53,56,0,2
4060,17,1,50,12,0,2
4060,18,1,40,9,0,1
4061,5,1,100,4,0,1
4061,10,1,100,26,0,3
4061,14,1,100,47,0,3
4061,17,1,100,21,0,2
4061,18,1,100,5,0,0
4062,5,1,100,20,0,3
4062,10,1,100,12,0,0
4062,14,1,100,10,0,1
4062,17,1,100,21,0,0
4062,18,1,100,22,0,1
4063,5,1,50,15,0,0
4063,10,1,50,212,0,1
4063,14,1,50,67,1,4
4063,17,1,50,25,0,3
4063,18,1,50,6,0,0
4064,5,1,50,25,0,3
4064,10,1,50,67,0,2
4064,14,1,50,96,0,3
4064,17,1,50,51,0,4
4064,18,1,50,33,0,1
4065,5,1,50,50,0,1
4065,10,1,50,32,0,3
4065,14,1,50,43,0,2
4065,17,1,50,19,0,1
4065,18,1,50,68,0,2
4066,5,1,100,34,0,2
4066,10,1,100,20,0,3
4066,14,1,100,36,0,1
4066,17,1,100,16,0,1
4066,18,1,100,34,0,2
4067,5,1,50,4,0,1
4067,10,1,30,4,0,0
4067,14,1,5,1,0,0
4067,17,1,35,3,0,1
4067,18,1,43,6,0,1
4068,5,1,100,36,0,3
4068,14,1,100,2,0,0
4068,15,1,100,23,0,2
4068,18,1,100,27,0,1
4069,5,1,71,4,0,0
4069,14,1,48,1,0,0
4069,15,1,65,26,0,1
4069,18,1,53,9,0,0
4070,5,1,68,5,0,1
4070,14,1,100,80,0,3
4070,15,1,78,23,0,1
4070,17,1,80,39,0,1
4070,18,1,61,11,0,2
4071,5,1,50,21,0,1
4071,14,1,50,32,0,1
4071,15,1,50,137,0,2
4071,17,1,50,136,0,3
